Species,SPLIT,ID,SMILES,logki,source
D,0,231,O=P(OCC)(OCC)Oc1ccc2c(c1)OC(=O)C=C2C(F)(F)F,4.98,gg
D,0,232,CN(C)P(=O)(OCC)Oc1ccc2c(c1)OC(=O)C=C2C,4.86,gg
D,0,233,CN(C)P(=O)(OCC)Oc1ccc2c(c1)OC(=O)C(Cl)=C2C(F)(F)F,4.82,gg
D,0,234,CP(=O)(OCC)Oc1ccc2c(c1)OC(=O)C(Cl)=C2C,7.12,gg
D,0,235,CP(=O)(OCC)Oc1ccc2c(c1)OC(=O)C=C2C,6.72,gg
D,0,236,CP(=O)(OCC)Oc1ccc2c(c1)OC(=O)C=C2C(F)(F)F,6.9,gg
D,0,237,CC(C)OP(C)(=O)Oc1ccc2c(c1)OC(=O)C(Cl)=C2C,6.12,gg
D,0,238,CC(C)OP(C)(=O)Oc1ccc2c(c1)OC(=O)C=C2C,6.08,gg
D,0,239,CC(C)OP(C)(=O)Oc1ccc2c(c1)OC(=O)C=C2C(F)(F)F,6.24,gg
D,0,240,CC(C)COP(C)(=O)Oc1ccc2c(c1)OC(=O)C(Cl)=C2C,8.1,gg
D,0,241,CC(C)COP(C)(=O)Oc1ccc2c(c1)OC(=O)C=C2C,8.01,gg
D,0,242,CC(C)COP(C)(=O)Oc1ccc2c(c1)OC(=O)C=C2C(F)(F)F,7.56,gg
D,0,243,CC(C)(C)C(C)OP(C)(=O)Oc1ccc2c(c1)OC(=O)C(Cl)=C2C,6.53,gg
D,0,244,CC(C)(C)C(C)OP(C)(=O)Oc1ccc2c(c1)OC(=O)C=C2C,7.14,gg
D,0,245,CC(C)(C)C(C)OP(C)(=O)Oc1ccc2c(c1)OC(=O)C=C2C(F)(F)F,6.46,gg
D,0,246,CP(=O)(OC1CCCCC1)Oc2ccc3c(c2)OC(=O)C(Cl)=C3C,8.03,gg
D,0,247,CP(=O)(OC1CCCCC1)Oc2ccc3c(c2)OC(=O)C=C3C,8.28,gg
D,0,248,CP(=O)(OC1CCCCC1)Oc2ccc3c(c2)OC(=O)C=C3C(F)(F)F,7.58,gg
D,0,249,O=P(OCC)(OCC)Oc1ccc2C=C(Cl)C(=O)Oc2c1,6.1,gg
D,0,728,CCOP(=O)(OCC)OCC(C)C,3.2,ooo
D,0,729,CCOP(=O)(OCCC(C)C)OCC,4.11,ooo
D,0,730,CC(C)CCCOP(=O)(OCC)OCC,4.34,ooo
D,0,731,CC(C)CCCCOP(=O)(OCC)OCC,4.88,ooo
D,0,732,CC(C)CSP(=O)(OCC)OCC,3.9,ooo
D,0,733,CC(C)CCSP(=O)(OCC)OCC,4.04,ooo
D,0,734,CCOP(=O)(OCC)SCCCC(C)C,4.45,ooo
D,0,735,CCOP(=O)(OCC)SCCCCC(C)C,5.15,ooo
D,0,736,CC(C)(C)SP(=O)(OCC)OCC,3.32,ooo
D,0,737,CC(C)(C)CSP(=O)(OCC)OCC,4,ooo
D,0,738,CCOP(=O)(OCC)OC(C)C(C)(C)C,3.4,ooo
D,0,739,CCC(C)(C)SP(=O)(OCC)OCC,4.59,ooo
D,0,740,CCCC(COP(=O)(OCC)OCC)(CC)CC,5.23,ooo
D,0,210,NP(=O)(O\N=C(/C#N)c1ccccc1)OCC,8.23,ll
D,0,211,CNP(=O)(O\N=C(/C#N)c1ccccc1)OCC,6.65,ll
D,0,212,CCNP(=O)(O\N=C(/C#N)c1ccccc1)OCC,5.98,ll
D,0,213,CCCNP(=O)(O\N=C(/C#N)c1ccccc1)OCC,5.7,ll
D,0,214,CC(C)NP(=O)(O\N=C(/C#N)c1ccccc1)OCC,5.2,ll
D,0,215,CC(CC)NP(=O)(O\N=C(/C#N)c1ccccc1)OCC,4.3,ll
D,0,216,CN(C)P(=O)(O\N=C(/C#N)c1ccccc1)OCC,4.08,ll
D,0,217,Clc1ccc(cc1)C(=N\OP(=O)(NC)OCC)\C#N,4.08,ll
D,0,218,Clc1ccc(cc1)C(=N\OP(=O)(NCC)OCC)\C#N,5.54,ll
D,0,219,Clc1ccc(cc1)C(=N\OP(=O)(NCCC)OCC)\C#N,5.11,ll
D,0,220,O=[N+]([O-])c1ccc(cc1)C(\C#N)=N\OP(=O)(NCC)OCC,5.91,ll
D,0,221,COc1ccc(cc1)C(\C#N)=N\OP(=O)(NCC)OCC,4.92,ll
D,0,222,CCNP(=O)(O\N=C(/C#N)c1ccc(C)cc1)OCC,5.23,ll
D,0,489,C[N+](C)(C)CCSP(C)(=O)OC(C)C,7.33,iii
D,0,676,CCOP(=O)(OP(=S)(OCC)CC)CC,6.2,hhh
B,0,135,CCOP(C)(=O)SCCSCC,4.78,g
B,0,136,C[S+](CCSP(C)(=O)OCC)CC,8.41,g
B,0,190,CC(C)OP(C)(F)=O,7.14,g
B,0,190,CC(C)OP(C)(F)=O,7.13,s
B,0,266,CP(F)(=O)OCC,6.34,s
B,0,267,CP(F)(=O)OCCC,6.64,s
B,0,268,CP(F)(=O)OCCCC,7.14,s
B,0,269,CC(C)COP(C)(F)=O,7.35,s
B,0,342,CSCCSP(C)(=O)OCC,4.61,g
B,0,343,CCOP(C)(=O)SCCSCCCC,4.95,g
B,0,344,CCOP(C)(=O)SCCSCCCCCC,5.61,g
B,0,345,CCOP(C)(=O)SCCSCCCCCCCC,5.52,g
B,0,346,CCOP(C)(=O)SCCSCCCCCCCCCC,5.3,g
B,0,347,C[S+](C)CCSP(C)(=O)OCC,7.77,g
B,0,348,C[S+](CCSP(C)(=O)OCC)CCCC,8.35,g
B,0,349,C[S+](CCSP(C)(=O)OCC)CCCCCC,9.06,g
B,0,350,C[S+](CCSP(C)(=O)OCC)CCCCCCCC,8.64,g
B,0,351,C[S+](CCSP(C)(=O)OCC)CCCCCCCCCC,8.61,g
B,0,482,CC(C)CCSP(C)(=O)OC(C)C,2.86,g
B,0,483,CSCCSP(C)(=O)OC(C)C,4.18,g
B,0,484,CC(C)OP(C)(=O)SCCSCC,4.33,g
B,0,485,CP(=O)(OC(C)C)SCC,2.75,g
B,0,486,O=P(C)(OC(C)C)SCCF,3.86,g
B,0,487,C[S+](C)CCSP(C)(=O)OC(C)C,7.58,g
B,0,488,C[NH+](C)CCSP(C)(=O)OC(C)C,7.01,g
B,0,489,C[N+](C)(C)CCSP(C)(=O)OC(C)C,7.73,g
B,0,490,CN(C)c1cccc(OP(C)(=O)OC(C)C)c1,3.61,g
B,0,491,CP(=O)(OC)SC,2.41,g
B,0,492,CP(=O)(OCC)SC,3.08,g
B,0,493,CP(=O)(OCCC)SC,3.75,g
B,0,494,O=P(C)(OCCCC)SC,3.14,g
B,0,495,CSP(C)(=O)OCCCCC,2.82,g
B,0,496,CCCCCCOP(C)(=O)SC,2.63,g
B,0,497,CP(=O)(OCCCCCCC)SC,2.65,g
B,0,498,CP(=O)(OCCCCCCCC)SC,2.62,g
B,0,499,CP(=O)(OCCCCCCCCC)SC,2.78,g
B,0,500,CP(=O)(OCCCCCCCCCC)SC,2.46,g
B,0,501,CP(=O)(OCC)SCCOc1ccccc1,4.4,g
B,0,502,CP(=O)(OCC)SCCOc1cc(C)ccc1,4.3,g
B,0,503,CP(=O)(OCC)SCCOc1ccc(C)cc1,4.23,g
B,0,504,CP(=O)(OCC)SCCOc1cccc(c1)OC,4.61,g
B,0,505,CP(=O)(OCC)SCCOc1ccc(cc1)OC,4.46,g
B,0,506,Clc1cc(OCCSP(C)(=O)OCC)ccc1,4.93,g
B,0,507,Clc1ccc(OCCSP(C)(=O)OCC)cc1,4.89,g
B,0,508,Brc1ccc(OCCSP(C)(=O)OCC)cc1,4.82,g
B,0,509,CC(C)(C)c1ccc(OCCSP(C)(=O)OCC)cc1,4.21,g
B,0,510,[O-][N+](=O)c1cccc(OCCSP(C)(=O)OCC)c1,5.73,g
B,0,511,[O-][N+](=O)c1ccc(OCCSP(C)(=O)OCC)cc1,5.82,g
B,0,512,CP(=O)(OCC)SCCOc1cccc(O)c1,5.01,g
B,0,513,CP(=O)(OCC)SCCOc1ccc(O)cc1,5.74,g
B,0,514,COc1ccc(cc1)N(C)CCSP(=O)(OCC)OCC,4.7,g
B,0,515,Cc1ccc(cc1)N(C)CCSP(=O)(OCC)OCC,4.27,g
B,0,516,Cc1cc(ccc1)N(C)CCSP(=O)(OCC)OCC,3.98,g
B,0,517,CN(CCSP(=O)(OCC)OCC)c1ccccc1,3.82,g
B,0,518,COc1cccc(c1)N(C)CCSP(=O)(OCC)OCC,3.98,g
B,0,519,CN(CCSP(=O)(OCC)OCC)c1ccc(Cl)cc1,3.82,g
B,0,520,CN(CCSP(=O)(OCC)OCC)c1cc(Cl)ccc1,3.3,g
B,0,521,COc1ccc(cc1)[N+](C)(C)CCSP(=O)(OCC)OCC,7.46,g
B,0,522,Cc1ccc(cc1)[N+](C)(C)CCSP(=O)(OCC)OCC,7.38,g
B,0,523,Cc1cc(ccc1)[N+](C)(C)CCSP(=O)(OCC)OCC,7.5,g
B,0,524,C[N+](C)(CCSP(=O)(OCC)OCC)c1ccccc1,7.4,g
B,0,525,COc1cccc(c1)[N+](C)(C)CCSP(=O)(OCC)OCC,7.63,g
B,0,526,C[N+](C)(CCSP(=O)(OCC)OCC)c1ccc(Cl)cc1,7.35,g
B,0,527,C[N+](C)(CCSP(=O)(OCC)OCC)c1cc(Cl)ccc1,7.59,g
B,0,539,FP(=O)(C)OCCCCC,8.98,s
B,0,540,CC(C)(C)COP(C)(F)=O,7.13,s
B,0,541,CP(=O)(CC)SCCN(C)C,5.23,s
B,0,542,CP(=O)(CCC)SCCN(C)C,6.1,s
B,0,543,CP(=O)(SCCN(C)C)C(C)C,6.03,s
B,0,544,CP(=O)(CCCC)SCCN(C)C,5.15,s
B,0,545,CP(=O)(CC(C)C)SCCN(C)C,5.88,s
B,0,546,CP(=O)(CCCCC)SCCN(C)C,5.04,s
B,0,547,CP(=O)(CC(C)(C)C)SCCN(C)C,5.53,s
B,0,548,CP(=O)(SCCN(C)C)C(C)(C)C(C)C,4.6,s
B,0,549,CP(=O)(CC)SCC[N+](C)(C)C,5.38,s
B,0,550,CP(=O)(CCC)SCC[N+](C)(C)C,6.12,s
B,0,551,CP(=O)(SCC[N+](C)(C)C)C(C)C,6.5,s
B,0,552,CP(=O)(CCCC)SCC[N+](C)(C)C,6.54,s
B,0,553,CP(=O)(CC(C)C)SCC[N+](C)(C)C,6.92,s
B,0,554,CP(=O)(CCCCC)SCC[N+](C)(C)C,6.09,s
B,0,555,CP(=O)(CC(C)(C)C)SCC[N+](C)(C)C,6.48,s
B,0,556,CP(=O)(SCC[N+](C)(C)C)C(C)(C)C(C)C,5.36,s
B,0,190,CC(C)OP(C)(F)=O,7.76,ee
B,0,250,FP(=O)(OC(C)C)OC(C)C,5.82,ee
B,0,271,[O-][N+](=O)c1ccc(OP(=O)(OCC)OCC)cc1,7.82,ee
B,0,207,CC(C)OP(C)(=O)CSCC[N+](C)(C)C,3.09,kk
B,0,208,O=P(C)(CSCC[N+](C)(C)C)OC1CCCC1,2.38,kk
B,0,209,[O-][N+](=O)c1ccc(OP(C)(=O)SCCCC)cc1,2.97,kk
B,0,256,CN(C)CCSP(C)(=O)OCC,6.22,dd
B,0,286,[O-][N+](=O)c1ccc(OP(C)(=O)OC(C)C)cc1,6.03,g
B,0,528,BrCSP(=O)(OCC)OCC,4.53,t
B,0,529,BrCSP(=O)(OC(C)C)OC(C)C,4.26,t
B,0,530,BrCSP(=O)(OCCC)OCCC,5.85,t
B,0,531,BrCSP(=O)(OCCCC)OCCCC,6.28,t
B,0,532,CCCCCOP(=O)(OCCCCC)SCBr,6.18,t
B,0,533,CCOP(=O)(OCC)SC(Br)C(=O)OCC,6.52,u
B,0,534,CC(C)OP(=O)(OC(C)C)SC(Br)C(=O)OCC,5.07,u
B,0,535,CCCOP(=O)(OCCC)SC(Br)C(=O)OCC,6.24,u
B,0,536,CCCCOP(=O)(OCCCC)SC(Br)C(=O)OCC,6.6,u
B,0,537,CCCCCOP(=O)(OCCCCC)SC(Br)C(=O)OCC,6.78,u
B,0,538,CCCCCCOP(=O)(OCCCCCC)SC(Br)C(=O)OCC,6,u
G,0,189,CC(OP(C)(F)=O)C(C)(C)C,8.18,ss
G,0,189,CC(OP(C)(F)=O)C(C)(C)C,8.14,pp
G,0,190,CC(C)OP(C)(F)=O,7.46,pp
G,0,190,CC(C)OP(C)(F)=O,6.85,qq
G,0,191,N#CP(=O)(OCC)N(C)C,6.13,tt
G,0,191,N#CP(=O)(OCC)N(C)C,6.28,pp
G,0,192,CCOP(C)(=O)SCCN(C(C)C)C(C)C,7.51,pp
G,0,228,O=P(C)(F)OC1CCCCC1,8.33,pp
G,0,250,FP(=O)(OC(C)C)OC(C)C,4.3,aaa
G,0,257,COP(=O)(OC)O\C=C(\Cl)Cl,3.15,cc
I,0,189,CC(OP(C)(F)=O)C(C)(C)C,7.95,pp
I,0,190,CC(C)OP(C)(F)=O,7.18,pp
I,0,191,N#CP(=O)(OCC)N(C)C,6.61,pp
I,0,192,CCOP(C)(=O)SCCN(C(C)C)C(C)C,7.53,pp
I,0,228,O=P(C)(F)OC1CCCCC1,8.16,pp
O,0,189,CC(OP(C)(F)=O)C(C)(C)C,7.56,uu
O,0,191,N#CP(=O)(OCC)N(C)C,6.65,uu
O,0,192,CCOP(C)(=O)SCCN(C(C)C)C(C)C,8.15,uu
O,0,250,FP(=O)(OC(C)C)OC(C)C,4.46,uu
O,0,271,[O-][N+](=O)c1ccc(OP(=O)(OCC)OCC)cc1,5.95,uu
O,0,257,COP(=O)(OC)O\C=C(\Cl)Cl,4.42,fff
O,0,668,O=P(OC)(OC)OC,-1.5,fff
O,0,669,CNP(=O)(OC)OC,1.38,fff
O,0,670,NP(=O)(OC)SC,4.62,fff
O,0,671,O=C(C)NP(=O)(OC)SC,4.78,fff
F,0,190,CC(C)OP(C)(F)=O,7.08,cc
F,0,223,O=P(C)(C)Oc1ccc(cc1)[N+]([O-])=O,6.09,mm
F,0,224,O=P(Oc1ccc(cc1)[N+]([O-])=O)(CC)CC,6.17,mm
F,0,225,O=P(Oc1ccc(cc1)[N+]([O-])=O)(CCC)CCC,5.45,mm
F,0,226,O=P(Oc1ccc(cc1)[N+]([O-])=O)(CCCC)CCCC,4.9,mm
F,0,227,O=P(Oc1ccc(cc1)[N+]([O-])=O)(C(C)C)C(C)C,4.36,mm
F,0,250,FP(=O)(OC(C)C)OC(C)C,4.18,aa
F,0,270,[O-][N+](=O)c1ccc(OP(=O)(OC)OC)cc1,5.99,aa
F,0,271,[O-][N+](=O)c1ccc(OP(=O)(OCC)OCC)cc1,6.25,aa
F,0,633,O=P(OC)(OC)SCN1N=Nc2ccccc2C1=O,6.26,aa
F,0,634,O=P(OCC)(OCC)SCN1N=Nc2ccccc2C1=O,6.55,aa
F,0,258,O=P(C)(OCCC)SCC,2.68,bb
F,0,259,CP(=O)(OCC)SC(C)C,2.16,bb
F,0,260,CCCCSP(C)(=O)OCC,3.07,bb
F,0,261,CCOP(C)(=O)SCCCCC,4.32,bb
F,0,262,CSP(C)(=O)OC1CCCC1,2.54,bb
F,0,263,CP(=O)(SCCC)OC1CCCC1,4.03,bb
F,0,264,CCOP(C)(=O)SCCNCCC,7.69,bb
J,0,192,CCOP(C)(=O)SCCN(C(C)C)C(C)C,7.65,w
J,0,205,CC(C)COP(C)(=O)SCCN(CC)CC,8.27,jj
J,0,205,CC(C)COP(C)(=O)SCCN(CC)CC,8.27,ww
J,0,206,CCCCOP(C)(=O)SCCN(CC)CC,8.16,jj
J,0,228,O=P(C)(F)OC1CCCCC1,8.68,ww
K,0,192,CCOP(C)(=O)SCCN(C(C)C)C(C)C,7.75,w
K,0,205,CC(C)COP(C)(=O)SCCN(CC)CC,8.29,ww
K,0,228,O=P(C)(F)OC1CCCCC1,8.68,ww
L,0,192,CCOP(C)(=O)SCCN(C(C)C)C(C)C,7.67,yy
L,0,205,CC(C)COP(C)(=O)SCCN(CC)CC,8.15,yy
L,0,250,FP(=O)(OC(C)C)OC(C)C,3.48,aa
L,0,270,[O-][N+](=O)c1ccc(OP(=O)(OC)OC)cc1,4.72,aa
L,0,271,[O-][N+](=O)c1ccc(OP(=O)(OCC)OCC)cc1,5.03,aa
L,0,633,O=P(OC)(OC)SCN1N=Nc2ccccc2C1=O,5.45,aa
L,0,634,O=P(OCC)(OCC)SCN1N=Nc2ccccc2C1=O,5.71,aa
H,0,194,CCC(=O)CNP1(=O)Oc2ccccc2O1,3.45,ii
H,0,195,CCC(=O)C(C)NP1(=O)Oc2ccccc2O1,3.37,ii
H,0,196,CCC(=O)C(NP1(=O)Oc2ccccc2O1)C(C)C,3.54,ii
H,0,197,CCC(=O)C(CCCC)NP1(=O)Oc2ccccc2O1,3.42,ii
H,0,198,CCC(=O)C(CC(C)C)NP1(=O)Oc2ccccc2O1,3.5,ii
H,0,199,CCC(=O)C(NP1(=O)Oc2ccccc2O1)C(C)CC,3.56,ii
H,0,200,CCC(=O)C(CC(=O)OCC)NP1(=O)Oc2ccccc2O1,3.36,ii
H,0,201,CCC(=O)C(CC(N)=O)NP1(=O)Oc2ccccc2O1,3.56,ii
H,0,202,CCC(=O)C(CCC(=O)OCC)NP1(=O)Oc2ccccc2O1,2.89,ii
H,0,203,CCC(=O)C(CCSC)NP1(=O)Oc2ccccc2O1,3.34,ii
H,0,204,CCC(=O)C(Cc1ccccc1)NP2(=O)Oc3ccccc3O2,3.53,ii
N,0,194,CCC(=O)CNP1(=O)Oc2ccccc2O1,3.33,ii
N,0,195,CCC(=O)C(C)NP1(=O)Oc2ccccc2O1,3.41,ii
N,0,196,CCC(=O)C(NP1(=O)Oc2ccccc2O1)C(C)C,3.47,ii
N,0,197,CCC(=O)C(CCCC)NP1(=O)Oc2ccccc2O1,3.61,ii
N,0,198,CCC(=O)C(CC(C)C)NP1(=O)Oc2ccccc2O1,3.85,ii
N,0,199,CCC(=O)C(NP1(=O)Oc2ccccc2O1)C(C)CC,3.54,ii
N,0,200,CCC(=O)C(CC(=O)OCC)NP1(=O)Oc2ccccc2O1,3.28,ii
N,0,201,CCC(=O)C(CC(N)=O)NP1(=O)Oc2ccccc2O1,3.47,ii
N,0,202,CCC(=O)C(CCC(=O)OCC)NP1(=O)Oc2ccccc2O1,3.5,ii
N,0,203,CCC(=O)C(CCSC)NP1(=O)Oc2ccccc2O1,3.53,ii
N,0,204,CCC(=O)C(Cc1ccccc1)NP2(=O)Oc3ccccc3O2,3.55,ii
N,0,253,CCOP(=O)(OCC)SCCN(CC)CC,6.84,ee
N,0,638,O=S(=O)(N(C)C)c1ccc(OP(=O)(OC)OC)cc1,5.94,ee
N,0,677,O=P(OC)(OC)OC(/C)=C/C(=O)N(C)C,4.69,ee
N,0,678,CC(C(=O)\C=C(/C)OP(=O)(OC)OC)c1ccccc1,6.63,ee
N,0,679,COP(=O)(OC)O\C=C(/Cl)Cl,6.84,ee
N,0,680,O=P(OC)(OC)SC(=O)NC,5.97,ee
N,0,271,[O-][N+](=O)c1ccc(OP(=O)(OCC)OCC)cc1,7.43,eee
N,0,284,[O-][N+](=O)c1ccc(OP(C)(=O)OCC)cc1,6.88,eee
N,0,303,[O-][N+](=O)c1ccc(OP(=O)(OCC)CC)cc1,7.18,eee
N,0,461,COP(=O)(OC)O\N=C(\Cl)CCl,4.4,v
N,0,462,CCOP(=O)(OCC)O\N=C(\Cl)CCl,5.51,v
N,0,464,CCCOP(=O)(O\N=C(\Cl)CCl)OCCC,4.27,v
N,0,465,CC(C)COP(=O)(O\N=C(\Cl)CCl)OCC(C)C,3.28,v
N,0,466,COP(=O)(OC)O\N=C(\Cl)C,3.76,v
N,0,467,CCOP(=O)(OCC)O\N=C(\Cl)C,4.57,v
N,0,468,CCCOP(=O)(O\N=C(\Cl)C)OCCC,3.76,v
N,0,469,CC(C)COP(=O)(O\N=C(\Cl)C)OCC(C)C,1.82,v
N,0,470,Cl\C(C)=N\OP(=O)(OCCCC)OCCCC,2.65,v
N,0,471,Cl\C(C)=N\OP(=O)(OCCCCC)OCCCCC,3.52,v
N,0,472,Cl\C(=N\OP(=O)(OCCCC)OCCCC)CCl,5.51,v
N,0,473,Cl\C(=N\OP(=O)(OCCCCC)OCCCCC)CCl,3.79,v
N,0,474,COP(=O)(OC)O\N=C(\Cl)C(Cl)Cl,5.5,v
N,0,475,CCOP(=O)(OCC)O\N=C(\Cl)C(Cl)Cl,6.2,v
N,0,476,CCCOP(=O)(O\N=C(\Cl)C(Cl)Cl)OCCC,5.42,v
N,0,477,Cl\C(=N\OP(=O)(OCCCC)OCCCC)C(Cl)Cl,5.21,v
N,0,478,Cl\C(=N\OP(=O)(OCCCCC)OCCCCC)C(Cl)Cl,4.08,v
N,0,479,CCOP(=O)(OCC)O\N=C(\Cl)CC,4.1,v
N,0,480,CCOP(=O)(OCC)O\N=C(\Cl)CCC,3.6,v
N,0,481,CCOP(=O)(OCC)O\N=C(\Cl)CCCC,3.96,v
N,0,639,Clc1cc(OP(N)(=O)OC)c(Cl)cc1Cl,7.04,ccc
N,0,640,Clc1cc(OP(=O)(NC)OC)c(Cl)cc1Cl,6.04,ccc
N,0,641,Clc1cc(OP(=O)(NCC)OC)c(Cl)cc1Cl,6,ccc
N,0,642,Clc1cc(OP(=O)(NCCC)OC)c(Cl)cc1Cl,5.87,ccc
N,0,643,Clc1cc(OP(=O)(NCCCC)OC)c(Cl)cc1Cl,5.83,ccc
N,0,644,Clc1cc(OP(=O)(NC(C)C)OC)c(Cl)cc1Cl,4.8,ccc
N,0,645,Clc1cc(OP(=O)(NC(C)(C)C)OC)c(Cl)cc1Cl,3.4,ccc
N,0,646,Clc1cc(OP(=O)(OC)N(C)C)c(Cl)cc1Cl,5.28,ccc
N,0,647,Clc1cc(OP(=O)(NCC)OCC)c(Cl)cc1Cl,6.63,ccc
N,0,648,Clc1cc(OP(=O)(NCC)OCCC)c(Cl)cc1Cl,6.8,ccc
N,0,649,Clc1cc(OP(=O)(NCC)OC(C)C)c(Cl)cc1Cl,6.37,ccc
N,0,650,CSc1ccc(OP(=O)(OCC)OCC)cc1,3.15,ddd
N,0,651,O=S(C)c1ccc(OP(=O)(OCC)OCC)cc1,4.18,ddd
N,0,652,COS(=O)c1ccc(cc1)OP(=O)(OCC)OCC,5.18,ddd
N,0,653,[O-][N+](=O)c1ccc(OP(=O)(OCC)CCC)cc1,7,eee
N,0,654,[O-][N+](=O)c1ccc(OP(=O)(OCC)CCCC)cc1,6.6,eee
N,0,655,[O-][N+](=O)c1ccc(OP(=O)(OCC)CCCCC)cc1,5.94,eee
N,0,656,[O-][N+](=O)c1ccc(OP(=O)(OCC)CCCCCC)cc1,5.84,eee
N,0,657,CC(C)P(=O)(OCC)Oc1ccc(cc1)[N+]([O-])=O,5.04,eee
N,0,658,CC(C)CP(=O)(OCC)Oc1ccc(cc1)[N+]([O-])=O,5.59,eee
N,0,659,CC(C)CCP(=O)(OCC)Oc1ccc(cc1)[N+]([O-])=O,5.69,eee
N,0,660,CC(C)CCCP(=O)(OCC)Oc1ccc(cc1)[N+]([O-])=O,5.3,eee
N,0,661,[O-][N+](=O)c1ccc(OP(=O)(OCC)CC=C)cc1,5.89,eee
N,0,662,[O-][N+](=O)c1ccc(OP(=O)(OCC)CCOCC)cc1,5.49,eee
N,0,663,[O-][N+](=O)c1ccc(OP(=O)(OCC)CCl)cc1,5.43,eee
N,0,664,CCl(C)P(=O)(OCC)Oc1ccc(cc1)[N+]([O-])=O,5.77,eee
N,0,665,[O-][N+](=O)c1ccc(cc1)OP(=O)(OCC)C2CCCCC2,5.79,eee
N,0,666,[O-][N+](=O)c1ccc(cc1)OP(=O)(OCC)CC2CCCCC2,5.28,eee
N,0,667,[O-][N+](=O)c1ccc(cc1)OP(=O)(OCC)c2ccccc2,4.26,eee
N,0,681,O=C(N)CSP(=O)(OCC)OCC,5.09,kkk
N,0,682,O=C(CSP(=O)(OCC)OCC)NC,4.37,kkk
N,0,683,O=C(CSP(=O)(OCC)OCC)NCC,4.69,kkk
N,0,684,O=C(CSP(=O)(OCC)OCC)NCCC,4.7,kkk
N,0,685,O=C(CSP(=O)(OCC)OCC)NC(C)C,4.53,kkk
N,0,686,O=C(CSP(=O)(OCC)OCC)NCCCC,4.75,kkk
N,0,687,O=C(CSP(=O)(OCC)OCC)N(C)C,5.09,kkk
N,0,688,O=C(CSP(=O)(OCC)OCC)N(CC)CC,6.14,kkk
N,0,689,O=C(CSP(=O)(OCC)OCC)N(CCC)CCC,4.4,kkk
N,0,690,O=C(CSP(=O)(OCC)OCC)N(C(C)C)C(C)C,6.47,kkk
N,0,691,O=C(CSP(=O)(OCC)OCC)N(CCCC)CCCC,4.56,kkk
N,0,692,COP(=O)(OC)SCC(=O)NC,5.09,kkk
N,0,693,O=C(CSP(=O)(OCCC)OCCC)NC,4.13,kkk
N,0,694,O=C(CSP(=O)(OC(C)C)OC(C)C)NC,2.87,kkk
N,0,695,O=P(OCCCC)(OCCCC)SCC(=O)NC,4.01,kkk
N,0,696,O=C(CCSP(=O)(OCC)OCC)NC,3.58,kkk
N,0,697,CC(SP(=O)(OCC)OCC)C(=O)NC,5.06,kkk
N,0,741,O=P(OC)(Sc1ccccc1)OC,4,qqq
N,0,742,Clc1ccccc1SP(=O)(OC)OC,4.75,qqq
N,0,743,Clc1cc(SP(=O)(OC)OC)ccc1,4.37,qqq
N,0,744,Clc1ccc(SP(=O)(OC)OC)cc1,5.64,qqq
N,0,745,O=P(OC)(Sc1ccccc1C)OC,5.58,qqq
N,0,746,O=P(OC)(Sc1cc(C)ccc1)OC,4.79,qqq
N,0,747,O=P(OC)(Sc1ccc(C)cc1)OC,5.18,qqq
C,0,223,O=P(C)(C)Oc1ccc(cc1)[N+]([O-])=O,5.92,mm
C,0,224,O=P(Oc1ccc(cc1)[N+]([O-])=O)(CC)CC,6.06,mm
C,0,225,O=P(Oc1ccc(cc1)[N+]([O-])=O)(CCC)CCC,5.26,mm
C,0,226,O=P(Oc1ccc(cc1)[N+]([O-])=O)(CCCC)CCCC,5.09,mm
C,0,227,O=P(Oc1ccc(cc1)[N+]([O-])=O)(C(C)C)C(C)C,4.2,mm
C,0,250,FP(=O)(OC(C)C)OC(C)C,4.38,aa
C,0,270,[O-][N+](=O)c1ccc(OP(=O)(OC)OC)cc1,6.18,aa
C,0,271,[O-][N+](=O)c1ccc(OP(=O)(OCC)OCC)cc1,6.6,aa
C,0,633,O=P(OC)(OC)SCN1N=Nc2ccccc2C1=O,4.97,aa
C,0,634,O=P(OCC)(OCC)SCN1N=Nc2ccccc2C1=O,5.62,aa
C,0,428,Cl/C(=N\OP(=O)(OCCCC)OCCCC)CCl,5.96,w
C,0,461,COP(=O)(OC)O\N=C(\Cl)CCl,5.03,w
C,0,462,CCOP(=O)(OCC)O\N=C(\Cl)CCl,4.87,w
C,0,463,CC(C)OP(=O)(OC(C)C)O\N=C(\Cl)CCl,3.85,w
C,0,464,CCCOP(=O)(O\N=C(\Cl)CCl)OCCC,5.1,w
C,0,465,CC(C)COP(=O)(O\N=C(\Cl)CCl)OCC(C)C,5.9,w
M,0,250,FP(=O)(OC(C)C)OC(C)C,4.03,zz
M,0,271,[O-][N+](=O)c1ccc(OP(=O)(OCC)OCC)cc1,6.21,zz
M,0,635,CC(C)NP(=O)(NC(C)C)OP(=O)(NC(C)C)NC(C)C,1.19,zz
M,0,271,[O-][N+](=O)c1ccc(OP(=O)(OCC)OCC)cc1,6.22,bbb
M,0,636,ClCCP(=O)(CCCl)Oc1ccc2c(c1)OC(=O)C(Cl)=C2C,5.4,zz
M,0,637,C(N+)(C)(C)CCSP(=O)(OCC)OCC,6.54,zz
E,0,250,FP(=O)(OC(C)C)OC(C)C,4.52,aa
